Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Product ID,Category,Sub-Category,Product Name,Sales,quantity,lag_1_sales,lag_2_sales,rolling_7d_mean,rolling_30d_mean
8963,CA-2017-157280,2017-11-05,7/11/2017,First Class,LW-17125,Liz Willingham,Consumer,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",273.96,1,821.88,,547.92,547.92
5371,US-2018-136721,2018-04-08,12/4/2018,Standard Class,NH-18610,Nicole Hansen,Corporate,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",273.96,1,273.96,821.88,456.59999999999997,456.59999999999997
2552,CA-2018-101042,2018-11-19,23/11/2018,Standard Class,AB-10105,Adrian Barton,Consumer,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",821.88,1,273.96,273.96,547.92,547.92
5181,US-2016-120502,2016-04-13,19/04/2016,Standard Class,BT-11395,Bill Tyler,Corporate,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,75.84,1,,,75.84,75.84
1422,CA-2016-124800,2016-09-26,30/09/2016,Standard Class,RW-19540,Rick Wilson,Corporate,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,60.672,1,75.84,,68.256,68.256
7154,CA-2016-106208,2016-12-10,15/12/2016,Standard Class,JW-16075,Julia West,Consumer,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,53.088,1,60.672,75.84,63.199999999999996,63.199999999999996
6736,CA-2017-123358,2017-04-10,17/04/2017,Standard Class,BT-11680,Brian Thompson,Consumer,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,113.76,1,53.088,60.672,75.84,75.84
9148,US-2017-165505,2017-01-23,27/01/2017,Standard Class,CB-12535,Claudia Bergmann,Corporate,OFF-AR-10003477,Office Supplies,Art,4009 Highlighters,8.04,1,,,8.04,8.04
4940,CA-2015-157147,2015-01-13,18/01/2015,Standard Class,BD-11605,Brian Dahlen,Consumer,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,1,,,19.9,19.9
3079,CA-2015-104780,2015-05-21,25/05/2015,Standard Class,BT-11530,Bradley Talbott,Home Office,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,31.84,1,19.9,,25.869999999999997,25.869999999999997
194,CA-2016-102281,2016-10-12,14/10/2016,First Class,MP-17470,Mark Packer,Home Office,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,1,31.84,19.9,23.88,23.88
8412,CA-2017-159765,2017-05-09,12/5/2017,Second Class,TH-21100,Thea Hendricks,Consumer,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,27.86,1,19.9,31.84,24.875,24.875
3948,CA-2017-119963,2017-11-18,22/11/2017,Standard Class,SN-20710,Steve Nguyen,Home Office,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,6.368,1,27.86,19.9,21.1736,21.1736
1512,CA-2018-100384,2018-06-24,1/7/2018,Standard Class,NH-18610,Nicole Hansen,Corporate,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,35.82,1,6.368,27.86,23.614666666666665,23.614666666666665
1394,CA-2018-124828,2018-07-03,4/7/2018,First Class,YS-21880,Yana Sorensen,Corporate,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,9.552,1,35.82,6.368,21.60571428571429,21.60571428571429
1711,CA-2018-123491,2018-10-30,5/11/2018,Standard Class,JK-15205,Jamie Kunitz,Consumer,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,1,9.552,35.82,21.60571428571428,21.3925
5779,CA-2015-105270,2015-11-11,18/11/2015,Standard Class,AP-10915,Arthur Prichep,Consumer,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,30.48,1,,,30.48,30.48
1128,CA-2016-105970,2016-03-02,7/3/2016,Standard Class,PA-19060,Pete Armstrong,Home Office,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,10.16,1,30.48,,20.32,20.32
3348,CA-2016-112014,2016-08-13,20/08/2016,Standard Class,ON-18715,Odella Nelson,Corporate,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,50.8,1,10.16,30.48,30.48,30.48
451,CA-2017-166674,2017-04-01,3/4/2017,Second Class,RB-19360,Raymond Buch,Consumer,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,30.48,1,50.8,10.16,30.48,30.48
9443,CA-2018-165904,2018-04-07,11/4/2018,Standard Class,HR-14770,Hallie Redmond,Home Office,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,16.256,1,30.48,50.8,27.635199999999998,27.635199999999998
7591,CA-2017-158778,2017-09-05,9/9/2017,Standard Class,DB-13210,Dean Braden,Consumer,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",58.248,1,,,58.248,58.248
5270,CA-2018-144484,2018-09-11,11/9/2018,Same Day,CB-12025,Cassandra Brandow,Consumer,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",32.36,1,58.248,,45.304,45.304
77,US-2018-118038,2018-12-09,11/12/2018,First Class,KB-16600,Ken Brennan,Corporate,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",9.708,1,32.36,58.248,33.43866666666667,33.43866666666667
1032,CA-2015-163552,2015-07-11,15/07/2015,Standard Class,LA-16780,Laura Armstrong,Corporate,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,124.11,1,,,124.11,124.11
1839,CA-2015-117345,2015-08-01,5/8/2015,Standard Class,BF-10975,Barbara Fisher,Corporate,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,44.128,1,124.11,,84.119,84.119
8743,US-2016-144771,2016-10-02,4/10/2016,First Class,CK-12205,Chloris Kastensmidt,Consumer,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,11.032,1,44.128,124.11,59.75666666666667,59.75666666666667
5306,US-2017-168410,2017-02-21,26/02/2017,Standard Class,BV-11245,Benjamin Venier,Corporate,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,68.95,1,11.032,44.128,62.055,62.055
1642,CA-2017-157266,2017-05-26,1/6/2017,Standard Class,TB-21280,Toby Braunhardt,Consumer,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,41.37,1,68.95,11.032,57.91799999999999,57.91799999999999
2803,CA-2018-143329,2018-11-03,8/11/2018,Standard Class,DL-13330,Denise Leinenbach,Consumer,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,41.37,1,41.37,68.95,55.16,55.16
97,CA-2018-161018,2018-11-09,11/11/2018,Second Class,PN-18775,Parhena Norris,Home Office,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,96.53,1,41.37,41.37,61.07,61.07
4841,CA-2018-154123,2018-11-20,25/11/2018,Standard Class,SC-20050,Sample Company A,Home Office,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,27.58,1,96.53,41.37,47.279999999999994,56.88375
7165,CA-2015-122070,2015-04-22,24/04/2015,Second Class,AH-10030,Aaron Hawkins,Corporate,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",9.912,1,,,9.912,9.912
4834,CA-2015-120278,2015-11-07,12/11/2015,Standard Class,MS-17365,Maribeth Schnelling,Consumer,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",12.39,1,9.912,,11.151,11.151
8640,CA-2015-129819,2015-12-13,15/12/2015,Second Class,KC-16675,Kimberly Carter,Corporate,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",12.39,1,12.39,9.912,11.564,11.564
4736,CA-2016-155054,2016-06-13,19/06/2016,Standard Class,PS-19045,Penelope Sewall,Home Office,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",8.26,1,12.39,12.39,10.738,10.738
4466,CA-2016-163895,2016-08-07,11/8/2016,Standard Class,NS-18640,Noel Staavos,Corporate,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",3.304,1,8.26,12.39,9.2512,9.2512
2931,CA-2016-168564,2016-08-08,8/8/2016,Same Day,TT-21220,Thomas Thornton,Consumer,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",6.608,1,3.304,8.26,8.810666666666668,8.810666666666668
3417,CA-2017-116540,2017-09-02,2/9/2017,Same Day,SS-20590,Sonia Sunley,Consumer,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",8.26,1,6.608,3.304,8.732000000000001,8.732000000000001
9351,CA-2017-159009,2017-09-23,27/09/2017,Standard Class,DP-13105,Dave Poirier,Corporate,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",13.216,1,8.26,6.608,9.203999999999999,9.2925
1291,CA-2017-163384,2017-11-10,12/11/2017,First Class,CC-12430,Chuck Clark,Home Office,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",13.216,1,13.216,8.26,9.322000000000001,9.728444444444444
2266,CA-2017-131065,2017-11-14,16/11/2017,Second Class,AA-10375,Allen Armold,Consumer,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",8.26,1,13.216,13.216,8.732,9.5816
1992,CA-2018-111374,2018-02-24,28/02/2018,Standard Class,CB-12415,Christy Brittain,Consumer,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",4.956,1,8.26,13.216,8.26,9.161090909090909
4343,CA-2018-105410,2018-03-19,22/03/2018,First Class,ND-18370,Natalie DeCherney,Consumer,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",19.824,1,4.956,8.26,10.620000000000001,10.049666666666667
1173,CA-2015-158064,2015-04-21,25/04/2015,Standard Class,AA-10375,Allen Armold,Consumer,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,16.52,1,,,16.52,16.52
2850,CA-2017-123617,2017-11-28,3/12/2017,Standard Class,AJ-10780,Anthony Jacobs,Corporate,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,7.434,1,16.52,,11.977,11.977
1786,CA-2018-166317,2018-09-22,26/09/2018,Standard Class,JE-15610,Jim Epp,Corporate,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,33.04,1,7.434,16.52,18.998,18.998
2035,CA-2018-162481,2018-09-25,29/09/2018,Standard Class,CT-11995,Carol Triggs,Consumer,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,8.26,1,33.04,7.434,16.3135,16.3135
3264,CA-2015-140662,2015-11-17,19/11/2015,First Class,TS-21205,Thomas Seio,Corporate,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,241.44,1,,,241.44,241.44
2769,US-2016-122140,2016-04-02,7/4/2016,Standard Class,MO-17950,Michael Oakman,Consumer,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,32.192,1,241.44,,136.816,136.816
8717,CA-2017-120824,2017-06-12,16/06/2017,Second Class,AW-10930,Arthur Wiediger,Home Office,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,64.384,1,32.192,241.44,112.67199999999998,112.67199999999998
9168,CA-2017-100300,2017-06-24,26/06/2017,Second Class,MJ-17740,Max Jones,Consumer,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,241.44,1,64.384,32.192,144.864,144.864
8377,CA-2018-156272,2018-03-21,27/03/2018,Standard Class,PW-19030,Pauline Webber,Corporate,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,64.384,1,241.44,64.384,128.768,128.768
3749,CA-2018-161956,2018-08-27,29/08/2018,Second Class,DR-12880,Dan Reichenbach,Corporate,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,321.92,1,64.384,241.44,160.96,160.96
4263,CA-2018-123351,2018-09-21,25/09/2018,Standard Class,KT-16480,Kean Thornton,Consumer,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,80.48,1,321.92,64.384,149.46285714285713,149.46285714285713
3373,CA-2018-123778,2018-09-23,30/09/2018,Standard Class,BS-11755,Bruce Stewart,Consumer,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,160.96,1,80.48,321.92,137.96571428571428,150.9
1575,CA-2015-101602,2015-12-15,18/12/2015,First Class,MC-18100,Mick Crebagga,Consumer,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,40.68,1,,,40.68,40.68
5923,US-2016-126977,2016-09-17,23/09/2016,Standard Class,PF-19120,Peter Fuller,Consumer,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,67.8,1,40.68,,54.239999999999995,54.239999999999995
4752,CA-2017-159989,2017-12-09,13/12/2017,Standard Class,EB-13870,Emily Burns,Consumer,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,40.68,1,67.8,40.68,49.72,49.72
597,CA-2015-131450,2015-08-08,15/08/2015,Standard Class,LR-16915,Lena Radford,Consumer,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,445.96,1,,,445.96,445.96
315,CA-2015-167850,2015-08-09,16/08/2015,Standard Class,AG-10525,Andy Gerbode,Corporate,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,178.384,1,445.96,,312.17199999999997,312.17199999999997
5405,US-2017-143280,2017-02-22,26/02/2017,Standard Class,TZ-21580,Tracy Zic,Consumer,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,445.96,1,178.384,445.96,356.76800000000003,356.76800000000003
2795,CA-2015-154599,2015-04-12,17/04/2015,Standard Class,KN-16450,Kean Nguyen,Corporate,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,438.368,1,,,438.368,438.368
3307,CA-2015-104738,2015-12-30,1/1/2016,Second Class,SP-20620,Stefania Perrino,Corporate,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,328.776,1,438.368,,383.572,383.572
6644,US-2016-156496,2016-08-10,16/08/2016,Standard Class,WB-21850,William Brown,Consumer,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,438.368,1,328.776,438.368,401.83733333333333,401.83733333333333
1093,CA-2016-143490,2016-12-06,13/12/2016,Standard Class,NP-18325,Naresj Patel,Consumer,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,219.184,1,438.368,328.776,356.174,356.174
9444,CA-2018-165904,2018-04-07,11/4/2018,Standard Class,HR-14770,Hallie Redmond,Home Office,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,219.184,1,219.184,438.368,328.776,328.776
2465,CA-2018-148691,2018-12-03,9/12/2018,Standard Class,CS-12460,Chuck Sachs,Consumer,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,136.99,1,219.184,219.184,296.81166666666667,296.81166666666667
2570,CA-2018-134404,2018-12-27,27/12/2018,Same Day,DR-12880,Dan Reichenbach,Corporate,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,164.388,1,136.99,219.184,277.894,277.894
4074,US-2016-164308,2016-09-24,27/09/2016,First Class,SC-20680,Steve Carroll,Home Office,TEC-PH-10004120,Technology,Phones,AT&T 1080 Phone,821.94,1,,,821.94,821.94
4999,CA-2017-129238,2017-01-31,4/2/2017,Standard Class,SC-20050,Sample Company A,Home Office,TEC-PH-10004120,Technology,Phones,AT&T 1080 Phone,109.592,1,821.94,,465.766,465.766
3525,CA-2017-132731,2017-11-24,28/11/2017,Standard Class,GA-14515,George Ashbrook,Consumer,TEC-PH-10004120,Technology,Phones,AT&T 1080 Phone,657.552,1,109.592,821.94,529.6946666666666,529.6946666666666
9139,CA-2015-123400,2015-02-02,9/2/2015,Standard Class,EB-13930,Eric Barreto,Consumer,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,180.96,1,,,180.96,180.96
6435,CA-2016-121405,2016-03-30,4/4/2016,Standard Class,FC-14335,Fred Chung,Corporate,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,180.96,1,180.96,,180.96,180.96
2915,CA-2016-134747,2016-10-12,17/10/2016,Second Class,DL-12925,Daniel Lacy,Consumer,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,135.72,1,180.96,180.96,165.88,165.88
6992,CA-2016-109386,2016-11-08,13/11/2016,Second Class,RH-19600,Rob Haberlin,Consumer,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,226.2,1,135.72,180.96,180.96,180.96
8606,US-2017-116365,2017-01-03,8/1/2017,Standard Class,CA-12310,Christine Abelman,Corporate,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,180.96,1,226.2,135.72,180.95999999999998,180.95999999999998
9068,CA-2017-150077,2017-02-04,10/2/2017,Standard Class,MS-17365,Maribeth Schnelling,Consumer,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,90.48,1,180.96,226.2,165.88,165.88
6417,CA-2017-111976,2017-03-08,12/3/2017,Standard Class,BD-11620,Brian DeCherney,Consumer,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,108.576,1,90.48,180.96,157.6937142857143,157.6937142857143
2693,US-2017-144211,2017-08-28,2/9/2017,Standard Class,CS-12130,Chad Sievert,Consumer,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,108.576,1,108.576,90.48,147.35314285714284,151.554
3487,US-2017-134761,2017-11-30,30/11/2017,Same Day,DB-13210,Dean Braden,Consumer,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,36.192,1,108.576,108.576,126.672,138.736
4925,CA-2018-114055,2018-12-25,29/12/2018,Second Class,MH-18115,Mick Hernandez,Home Office,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,90.48,1,36.192,108.576,120.20914285714287,133.9104
972,CA-2015-115791,2015-01-16,18/01/2015,Second Class,DL-13315,Delfina Latchford,Consumer,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,124.2,1,,,124.2,124.2
7200,US-2016-156797,2016-08-11,15/08/2016,Standard Class,PO-19180,Philisse Overcash,Home Office,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,138.0,1,124.2,,131.1,131.1
332,US-2017-150147,2017-04-25,29/04/2017,Second Class,JL-15850,John Lucas,Consumer,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,82.8,1,138.0,124.2,115.0,115.0
2441,CA-2017-146934,2017-05-22,27/05/2017,Standard Class,AF-10870,Art Ferguson,Consumer,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,345.0,1,82.8,138.0,172.5,172.5
8897,CA-2017-167241,2017-08-15,22/08/2017,Standard Class,BD-11320,Bill Donatelli,Consumer,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,165.6,1,345.0,82.8,171.12,171.12
772,CA-2018-104220,2018-01-30,5/2/2018,Standard Class,BV-11245,Benjamin Venier,Corporate,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,207.0,1,165.6,345.0,177.1,177.1
2714,CA-2015-110100,2015-04-25,29/04/2015,Standard Class,LC-16885,Lena Creighton,Consumer,TEC-PH-10004531,Technology,Phones,AT&T CL2909,302.376,1,,,302.376,302.376
9424,CA-2015-145254,2015-07-23,27/07/2015,Standard Class,NC-18535,Nick Crebassa,Corporate,TEC-PH-10004531,Technology,Phones,AT&T CL2909,302.376,1,302.376,,302.376,302.376
8971,CA-2018-157469,2018-12-02,7/12/2018,Standard Class,ES-14080,Erin Smith,Corporate,TEC-PH-10004531,Technology,Phones,AT&T CL2909,151.188,1,302.376,302.376,251.98,251.98
2000,CA-2015-131905,2015-02-06,9/2/2015,First Class,ND-18460,Neil Ducich,Corporate,TEC-PH-10001615,Technology,Phones,AT&T CL82213,144.95,1,,,144.95,144.95
3278,CA-2015-102988,2015-04-05,9/4/2015,Second Class,GM-14695,Greg Maxwell,Corporate,TEC-PH-10001615,Technology,Phones,AT&T CL82213,28.99,1,144.95,,86.97,86.97
7507,CA-2015-115889,2015-11-02,6/11/2015,Standard Class,SH-20395,Shahid Hopkins,Consumer,TEC-PH-10001615,Technology,Phones,AT&T CL82213,46.384,1,28.99,144.95,73.44133333333333,73.44133333333333
6578,CA-2016-153752,2016-12-06,11/12/2016,Second Class,RO-19780,Rose O'Brian,Consumer,TEC-PH-10001615,Technology,Phones,AT&T CL82213,173.94,1,46.384,28.99,98.566,98.566
1787,CA-2018-166317,2018-09-22,26/09/2018,Standard Class,JE-15610,Jim Epp,Corporate,TEC-PH-10001615,Technology,Phones,AT&T CL82213,86.97,1,173.94,46.384,96.2468,96.2468
5353,CA-2017-123932,2017-09-06,12/9/2017,Standard Class,YC-21895,Yoseph Carroll,Corporate,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,329.584,1,,,329.584,329.584
7504,US-2018-120147,2018-03-30,30/03/2018,Same Day,TB-21400,Tom Boeckenhauer,Consumer,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,164.792,1,329.584,,247.188,247.188
6895,CA-2018-164756,2018-09-18,22/09/2018,Standard Class,SS-20140,Saphhira Shifley,Corporate,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,411.98,1,164.792,329.584,302.1186666666667,302.1186666666667
2718,CA-2015-100006,2015-09-07,13/09/2015,Standard Class,DK-13375,Dennis Kane,Consumer,TEC-PH-10002075,Technology,Phones,AT&T EL51110 DECT,377.97,1,,,377.97,377.97
8359,CA-2015-110555,2015-04-11,18/04/2015,Standard Class,MM-18055,Michelle Moray,Consumer,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,105.584,1,,,105.584,105.584
8063,CA-2017-132997,2017-11-07,9/11/2017,First Class,LW-17215,Luke Weiss,Consumer,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,263.96,1,105.584,,184.772,184.772
583,CA-2018-145233,2018-12-01,5/12/2018,Standard Class,DV-13465,Dianna Vittorini,Consumer,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,105.584,1,263.96,105.584,158.376,158.376
8464,CA-2015-100881,2015-03-28,1/4/2015,Standard Class,DR-12940,Daniel Raglin,Home Office,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,302.376,1,,,302.376,302.376
4177,CA-2015-128846,2015-04-07,12/4/2015,Standard Class,RS-19765,Roland Schwarz,Corporate,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,629.95,1,302.376,,466.163,466.163
183,CA-2015-158274,2015-11-19,24/11/2015,Second Class,RM-19675,Robert Marley,Home Office,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,503.96,1,629.95,302.376,478.762,478.762
650,CA-2017-160745,2017-12-11,16/12/2017,Second Class,AR-10825,Anthony Rawles,Corporate,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,302.376,1,503.96,629.95,434.6655,434.6655
1999,CA-2015-131905,2015-02-06,9/2/2015,First Class,ND-18460,Neil Ducich,Corporate,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,161.61,1,,,161.61,161.61
5180,US-2016-120502,2016-04-13,19/04/2016,Standard Class,BT-11395,Bill Tyler,Corporate,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,258.576,1,161.61,,210.09300000000002,210.09300000000002
8105,CA-2016-149846,2016-05-22,26/05/2016,Standard Class,SB-20185,Sarah Brown,Consumer,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,775.728,1,258.576,161.61,398.638,398.638
